LAUS Code,State FIPS,County FIPS,County Name/State Abbreviation,Period,Force,Employed,Unemployed,rate
CN4837900000000,48,379,"Rains County, TX",Oct-19,"6,032     ","5,864     ",168     ,2.8
CN4838100000000,48,381,"Randall County, TX",Oct-19,"72,607     ","70,934     ","1,673     ",2.3
CN4838300000000,48,383,"Reagan County, TX",Oct-19,"1,945     ","1,891     ",54     ,2.8
CN4838500000000,48,385,"Real County, TX",Oct-19,"1,008     ",970     ,38     ,3.8
CN4838700000000,48,387,"Red River County, TX",Oct-19,"5,154     ","4,930     ",224     ,4.3
CN4838900000000,48,389,"Reeves County, TX",Oct-19,"12,072     ","11,882     ",190     ,1.6
CN4839100000000,48,391,"Refugio County, TX",Oct-19,"3,164     ","3,042     ",122     ,3.9
CN4839300000000,48,393,"Roberts County, TX",Oct-19,428     ,417     ,11     ,2.6
CN4839500000000,48,395,"Robertson County, TX",Oct-19,"7,889     ","7,629     ",260     ,3.3
CN4839700000000,48,397,"Rockwall County, TX",Oct-19,"52,629     ","51,081     ","1,548     ",2.9
CN4839900000000,48,399,"Runnels County, TX",Oct-19,"4,673     ","4,545     ",128     ,2.7
CN4840100000000,48,401,"Rusk County, TX",Oct-19,"23,243     ","22,436     ",807     ,3.5
CN4840300000000,48,403,"Sabine County, TX",Oct-19,"3,670     ","3,450     ",220     ,6.0
CN4840500000000,48,405,"San Augustine County, TX",Oct-19,"3,406     ","3,246     ",160     ,4.7
CN4840700000000,48,407,"San Jacinto County, TX",Oct-19,"11,815     ","11,301     ",514     ,4.4
CN4840900000000,48,409,"San Patricio County, TX",Oct-19,"30,020     ","28,492     ","1,528     ",5.1
CN4841100000000,48,411,"San Saba County, TX",Oct-19,"2,575     ","2,498     ",77     ,3.0
CN4841300000000,48,413,"Schleicher County, TX",Oct-19,"1,304     ","1,264     ",40     ,3.1
CN4841500000000,48,415,"Scurry County, TX",Oct-19,"6,724     ","6,514     ",210     ,3.1
CN4841700000000,48,417,"Shackelford County, TX",Oct-19,"1,895     ","1,855     ",40     ,2.1
CN4841900000000,48,419,"Shelby County, TX",Oct-19,"11,304     ","10,888     ",416     ,3.7
CN4842100000000,48,421,"Sherman County, TX",Oct-19,"1,416     ","1,383     ",33     ,2.3
CN4842300000000,48,423,"Smith County, TX",Oct-19,"107,593     ","104,149     ","3,444     ",3.2
CN4842500000000,48,425,"Somervell County, TX",Oct-19,"4,392     ","4,247     ",145     ,3.3
CN4842700000000,48,427,"Starr County, TX",Oct-19,"25,044     ","22,664     ","2,380     ",9.5
CN4842900000000,48,429,"Stephens County, TX",Oct-19,"4,069     ","3,950     ",119     ,2.9
CN4843100000000,48,431,"Sterling County, TX",Oct-19,597     ,579     ,18     ,3.0
CN4843300000000,48,433,"Stonewall County, TX",Oct-19,583     ,567     ,16     ,2.7
CN4843500000000,48,435,"Sutton County, TX",Oct-19,"1,286     ","1,232     ",54     ,4.2
CN4843700000000,48,437,"Swisher County, TX",Oct-19,"2,629     ","2,537     ",92     ,3.5
CN4843900000000,48,439,"Tarrant County, TX",Oct-19,"1,092,588     ","1,057,072     ","35,516     ",3.3
CN4844100000000,48,441,"Taylor County, TX",Oct-19,"67,997     ","66,138     ","1,859     ",2.7
